"<s> Amid Rain of UNK , UNK Civilians Offer UNK UNK </s>","<s> BEIRUT , Lebanon — Families , medical workers , UNK fighters and wounded people were packed and ready Wednesday morning to UNK the ravaged neighborhoods of the Syrian city of Aleppo under a deal between Russia and Turkey . </s>"
"<s> A UNK , ’ and a Mystery , in the Amazon </s>","<s> UNK , Brazil — As the UNK for a cattle ranch in the far reaches of the Brazilian Amazon , UNK UNK da UNK was UNK trees to UNK rain forest into UNK when he stumbled across a bizarre UNK of towering UNK blocks . </s>"
<s> Abortion Is Found to Have Little Effect on Women’s Mental Health </s>,<s> It’s an idea that has long been used as an argument against abortion — that UNK a pregnancy causes women to experience emotional and UNK trauma . Some states require women seeking abortions to be UNK that they might develop mental health problems . </s>
"<s> UNK , UNK and UNK Chicken Wings : Living Large With the UNK </s>","<s> My friend and I were at a UNK game the other night , being UNK between exclusive locations by our personal UNK , when suddenly we UNK into an area full of normal fans waiting in line to buy their own food . </s>"
"<s> Alan UNK , UNK Father on UNK UNK , ’ Dies at 69 </s>","<s> Alan UNK , the Canadian actor , singer and songwriter best remembered for his portrayal of the UNK suburban UNK UNK of UNK advice on the sitcom UNK UNK , ” died on Tuesday in UNK , Calif . He was 69 . </s>"
<s> A Trump Cabinet Pick and the Ties That UNK </s>,"<s> Tuesday began as most days do when Donald Trump is announcing a cabinet pick . At UNK UNK a. m. the president elect sent out a tweet announcing that he would UNK Rex Tillerson , C. E. O. of Exxon Mobil , to be the next secretary of state . </s>"
<s> Rodrigo Duterte on Killing Criminal Suspects : ‘I Used to Do It UNK </s>,"<s> President Rodrigo Duterte of the Philippines , UNK of a contentious and bloody crackdown on drug UNK and users , boasted on Monday about having personally killed criminal suspects when he was mayor of UNK City . </s>"
<s> How to Keep Your Office Holiday Party From Going Off the UNK </s>,"<s> The office party can be a chance for to get together in a UNK setting to celebrate the holidays . Or it can be a memorable event for all the wrong reasons . UNK on top of the UNK desk and dancing — not a good idea , ” John A . </s>"
"<s> ‘We Are the Sport of Jackie UNK , and We Need to Lead by UNK </s>","<s> A little over a year ago , Billy UNK , Major League UNK ambassador for UNK , began hearing from people outside the sport who were concerned about a growing phenomenon inside the game . </s>"
"<s> An N.F.L . Executive , UNK His Lost Sister , Speaks Out About UNK </s>","<s> SAN FRANCISCO — UNK UNK UNK , UNK mind has served him well in the offices of Silicon Valley and the National Football League . He UNK that he could UNK on those UNK the first time he spoke publicly about his sister , UNK , and how UNK had taken her life . </s>"
<s> When Politics Became a Fashion Statement </s>,"<s> It was the year politics took over our UNK , and clothes went beyond products to become positions . From the moment in early February when Beyoncé UNK onto the field at the UNK Stadium in Santa UNK , Calif . </s>"
<s> U.S. Faces UNK UNK in UNK or UNK Russian Hackers </s>,"<s> WASHINGTON — When a suspected Russian UNK named UNK UNK was arrested in a Thai resort town last summer , the American authorities hoped they could UNK him back to New York for trial and put at least a temporary UNK in Russia’s arsenal of computer hackers . </s>"
<s> Obama Says U.S. Will UNK for Russia’s Election UNK </s>,"<s> WASHINGTON — President Obama said on Thursday that the United States would retaliate for Russia’s efforts to influence the presidential election , asserting that “we need to take action , ” and “we will . </s>"
"<s> To Combat Trump , Democrats Ready a G.O.P . Tactic : Lawsuits </s>","<s> One attorney general , Eric T. Schneiderman , is already investigating Donald J. Trump over possible violations of New York State law at his charity foundation . Another , UNK UNK of Massachusetts , has joined Mr. Schneiderman in an investigation into whether Exxon Mobil — whose chief executive , Rex W . </s>"
"<s> Democrats at UNK : Win Back Working-Class UNK , or Let Them Go ? </s>","<s> WASHINGTON — UNK like a frustrated UNK , Vice President Joseph R. Biden Jr. UNK last week that Hillary Clinton had not done enough to reach white voters in the presidential campaign . Even more UNK to Mr. Biden , some fellow Democrats had concluded that whites were not even worth pursuing . </s>"
<s> North Carolina’s Partisan Rift UNK in Fight Over Governor’s UNK </s>,"<s> RALEIGH , N. C. — There have been four years of civil UNK , UNK over bathroom access , and legal battles over voting laws and UNK . The election for governor , fraught with Republican challenges , took a month to settle . </s>"
<s> How Facebook’s Fact-Checking Partnership Will Work </s>,"<s> To fight the spread of fake news , Facebook on Thursday said it was trying a series of tests to limit the false articles , including working with several news organizations like The Associated Press , UNK and UNK . </s>"
<s> UNK Quiet UNK at the Dylann Roof Trial </s>,"<s> CHARLESTON , S. C. — Each morning they UNK into UNK Six , UNK by federal officials from a holding room reserved for survivors and families of the victims . The accused , Dylann S . </s>"
"<s> Aleppo UNK Effort UNK , and Assad Calls It History in the Making </s>","<s> BEIRUT , Lebanon — After months of fierce bombardment and failed diplomacy , the Syrian government began removing residents from the last districts in the city of Aleppo on Thursday , a process that UNK President Bashar ’s control over the country’s largest city . </s>"
"<s> Craig UNK , UNK N.B.A . UNK Reporter , Dies at 65 </s>","<s> Craig UNK , an UNK UNK reporter for National Basketball Association television UNK who was as well known for his UNK UNK UNK as for the questions he asked coaches and players , died on Thursday in Atlanta . He was 65 . </s>"
<s> 20 States UNK UNK Drug Companies of Price UNK </s>,"<s> A investigation into UNK drug prices took its most significant turn yet on Thursday , as state attorneys general accused two industry leaders , UNK UNK and Mylan , and four smaller companies of UNK in UNK UNK — and promised that more charges were coming . </s>"
<s> China Suggests It Has UNK Weapons on Disputed UNK Islands in South China Sea </s>,"<s> BEIJING — China signaled on Thursday that it had UNK weapons on disputed South China Sea islands and would use them like a UNK to UNK threats , UNK tensions with the incoming Trump administration . </s>"
<s> Milwaukee Officer Charged in Shooting That Set Off Riots </s>,"<s> UNK — A Milwaukee police officer fatally shot a man in August just after the man had thrown his gun away and lay on the ground unarmed , the authorities said on Thursday as they charged the officer with UNK . The officer , UNK 24 , killed UNK K . </s>"
<s> Looking for Love ? Put On a Cat UNK </s>,"<s> For those searching for a soul mate , the website UNK offers an plan that could be of help . </s>"
<s> Israel’s Parliament Draws a Line on Short UNK </s>,<s> JERUSALEM — How short is a short UNK and who gets to decide ? </s>
<s> Miss World UNK Who UNK China Is Allowed to Speak Once More </s>,"<s> UNK UNK , the Miss World UNK whose advocacy for victims of human right UNK in China has UNK Beijing , appears to have UNK her voice . </s>"
"<s> UNK UNK on UNK , UNK and Changes to UNK </s>","<s> In Season 4 of UNK , ” UNK UNK story line played out like an album of sad country songs , with her fractured family and UNK record UNK . UNK , some drama was happening UNK as this canceled ABC series sought a new home , UNK by a Change . </s>"
"<s> Help Through Foster Care , Toward a Career of Helping Others </s>","<s> UNK UNK mother quit on her when she was 15 . She had been told by a doctor earlier in 2005 that she had Type 2 diabetes , but her mother ignored UNK orders meant to help improve her daughter’s health . </s>"
<s> Clinton Says UNK UNK by Putin Led to Hacking Attacks </s>,<s> Hillary Clinton said on Thursday that the hacking attacks carried out by Russia against her campaign and the Democratic National Committee were intended “to undermine our UNK and were ordered by Vladimir V. Putin UNK he has a personal beef against me . </s>
<s> U.S . Demands Return of Drone UNK by Chinese UNK </s>,<s> WASHINGTON — The Pentagon on Friday demanded the return of an underwater drone that was seized by China as an American crew was moving in to UNK it . The episode threatens to increase tensions in a region already fraught with UNK . </s>
"<s> Trump Picks Mick Mulvaney , South Carolina Congressman , as Budget Director </s>","<s> WASHINGTON — Donald J. Trump has selected Representative Mick Mulvaney of South Carolina , a conservative Republican member of the House and a fierce advocate of deep spending cuts , to be his budget director . </s>"
"<s> UNK Lesson From Aleppo : Force Works , With Few UNK </s>","<s> BEIRUT , Lebanon — For months , the bodies have been UNK up in eastern Aleppo as the buildings have come down , UNK by Syrian and Russian jets , UNK residents who could not flee in UNK of UNK and UNK . </s>"
"<s> The Boy , the Ambassador and the Deadly Encounter on the Road </s>","<s> UNK , UNK — All life travels the UNK of UNK that cuts through this remote village . The women carrying their UNK to market atop their heads step aside when a car approaches . The occasional UNK UNK UNK down the center , chased by local UNK . </s>"
"<s> In Montreal , an UNK and UNK Christmas UNK </s>","<s> UNK — The idea was to celebrate UNK coming UNK anniversary with a Christmas tree bigger and UNK than the famous one at Rockefeller Center in New York . Instead , downtown Montreal wound up with something only Charlie Brown could love . </s>"
<s> Justice Dept . Sues Michigan City After Mosque Plan Is Rejected </s>,"<s> The Department of Justice has filed a lawsuit against a city in Eastern Michigan , saying it UNK against a Muslim group by rejecting its application to build a mosque there . </s>"
<s> Princeton Is Latest UNK League School to UNK Team Over UNK UNK </s>,"<s> Princeton University suspended the season of its men’s swimming and diving team after the discovery of material on its electronic UNK list that was UNK and offensive as well as UNK and racist , ” the university said Thursday . </s>"
<s> UNK Like a UNK : Woman Gives Birth Using UNK UNK Since Childhood </s>,"<s> LONDON — A woman has made medical history by giving birth after having had an UNK removed and its UNK frozen at age 9 , before reaching UNK . </s>"
<s> Uber UNK California Regulators With Self-Driving Car Service </s>,"<s> For seven years , Uber’s stance on UNK with regulations has been consistent : Ask UNK , not permission . On Friday , the company stuck to that position . </s>"
<s> Six Ways to Give the UNK of UNK to Children and UNK </s>,"<s> This is not a UNK trip . UNK the presents to the sky , by all means . may want to throw every last dollar into the Planned Parenthood UNK . If that’s your thing , do it . </s>"
<s> UNK Child UNK Her UNK to Start a New Path </s>,"<s> An UNK question posed by a young girl led UNK Lake Jr. to chart out a new course in his life . He was at an UNK last December , UNK at an elementary school , when a student addressed Mr. UNK UNK . UNK is smart , right ? ” the girl had asked . </s>"
<s> Obama UNK UNK of Using a UNK UNK Against Russia </s>,"<s> WASHINGTON — Over the past four months , American intelligence agencies and aides to President Obama assembled a menu of options to respond to Russia’s hacking during the election , ranging from the obvious — exposing President Vladimir V . </s>"
<s> Russia’s UNK UNK Years of UNK Toward Hillary Clinton </s>,"<s> Russia’s unprecedented intervention in the United States election came amid more than United tension and Donald J. Trump’s praise of Vladimir V. Putin , the Russian president . It also UNK with a growing belief , in Moscow , that Russia faced an UNK threat in Hillary Clinton’s candidacy . Mrs . </s>"
<s> E.U . Faces Its Next Big Test as France’s Election Looms </s>,"<s> UNK UNK , France — When the French put a draft Constitution for a newly UNK European Union to a referendum in 2005 , UNK UNK voted passionately against it — hoping it would stop the European Union in its tracks . </s>"
<s> No One Tells Megyn Kelly What to Wear </s>,"<s> Megyn Kelly — UNK star of the 2016 presidential campaign , anchor of the “The Kelly UNK on Fox News , current UNK of employment desire for multiple networks , author , mother , wife , daughter and friend ( the last four being how she describes herself ) — has something she wants everyone to know . </s>"
"<s> As President Joseph UNK UNK In , Tensions Rise in Congo </s>","<s> UNK , Democratic Republic of Congo — In a mansion along the Congo River , with a collection of expensive UNK , expensive UNK and a UNK in a UNK , Joseph UNK , the president of this vast and troubled country , should be packing up . Instead , he is UNK in . </s>"
"<s> Benjamin UNK , a New York Congressman for 30 Years , Dies at 94 </s>","<s> Benjamin A. UNK , a New York congressman for 30 years and a leading Republican critic of the Clinton administration’s foreign policy initiatives , died on Saturday in UNK UNK , N. Y . He was 94 . </s>"
<s> Minnesota Players UNK Boycott and Will Play in Holiday Bowl </s>,"<s> The University of Minnesota football team on Saturday UNK its threatened boycott of a UNK game , a protest that had been intended to persuade the administration to lift the UNK of 10 players UNK in a sexual assault inquiry . </s>"
<s> Bombing in Turkey Kills 13 Soldiers and Wounds Dozens More </s>,"<s> A car bombing in central Turkey killed 13 soldiers and wounded more than 50 other members of the military on Saturday , the latest in a series of attacks in the country . </s>"
"<s> UNK UNK UNK , UNK UNK Theory </s>","<s> A team of scientists announced on Thursday that they had heard and recorded the sound of two black UNK UNK a billion away , a UNK UNK that UNK the last UNK of UNK general theory of UNK . </s>"
<s> The Electoral College Meets Monday . Here’s What to Expect . </s>,"<s> Follow the latest updates on Monday’s vote on our Electoral College Briefing . WASHINGTON — On Monday , UNK people will meet to determine who will be the next president . </s>"
<s> Senators Push to UNK Inquiry on Election Hacking </s>,"<s> WASHINGTON — Pressure mounted on Sunday for a broader congressional investigation of Russian cyberattacks aimed at UNK the American election , even as a top aide to Donald J. Trump said there was no UNK evidence of foreign interference . </s>"
"<s> Aleppo , Vladimir Putin , Donald Trump : Your Weekend Briefing </s>","<s> Here are the week’s top stories , and a look ahead . 1 . For nearly seven months , the Democratic National Committee ignored an F. B. I . </s>"
"<s> In Mick Mulvaney , Trump Finds UNK Leader for Budget Office </s>","<s> WASHINGTON — When the government was hours away from shutting down in 2011 , Representative Mick Mulvaney gathered with his three fellow South Carolina Republican UNK in a Capitol Hill UNK to seek spiritual guidance on how to vote on a measure to keep the lights on . </s>"
<s> ‘S.N.L.’ UNK Donald Trump as a UNK to Vladimir Putin for Christmas </s>,"<s> Though there is still a week until Christmas , “Saturday Night Live” has already seized the opportunity to leave a UNK of coal in the UNK of Donald J. Trump . In its final episode of 2016 , UNK . N. L . </s>"
<s> ISIS Suicide Attack Kills 48 in Southern Yemen </s>,"<s> AL UNK , Yemen — A suicide bomber UNK as a disabled man blew himself up at a gathering of Yemeni security officers in the southern port of UNK on Sunday , killing 48 people and wounding dozens of others , Yemeni officials said . </s>"
"<s> UNK the UNK of Diversity , but Not Following It </s>",<s> UNK two of the reporters who covered the presidential campaign for The New York Times were black . None were Latino or Asian . That’s less diversity than you’ll find in Donald Trump’s cabinet UNK far . </s>
<s> UNK UNK as Way to Fight UNK </s>,"<s> Editors’ note : We’re resurfacing this 2012 article for Smarter Living . Now sit down , take a deep breath and really UNK that Christmas UNK . UNK this : place a UNK of food in your mouth . </s>"
"<s> China Agrees to Return UNK Drone , Ending Standoff , Pentagon Says </s>","<s> BEIJING — The Pentagon on Saturday said that Beijing had agreed to return an underwater drone seized by China in international waters , an indication that the two countries were moving to resolve an unusual incident that UNK UNK tensions in the to the inauguration of Donald J. Trump . </s>"
<s> The Mosque Next Door : City Law vs . UNK of Faith </s>,"<s> UNK UNK , N. J . — Mohammad Ali UNK , a retired financial officer , has lived in this UNK town for 40 years . It is where he raised his three children and where he served as mayor , and before that , as a member of the school board . </s>"
<s> Forget UNK the UNK My Child Is Reading UNK . </s>,"<s> UNK UNK favorite part of Jack UNK novel UNK the UNK doesn’t UNK the road trips , UNK with UNK in Mexico or wild parties in Manhattan . </s>"
<s> Tips on UNK UNK and Other Holiday UNK </s>,<s> We are now in the season of little UNK for the UNK . This is also the season of UNK UNK overwhelming the UNK . And of lobby Christmas trees UNK UNK UNK . </s>
<s> Cancer Patient Awaits Day She Can Return to the Kitchen </s>,"<s> UNK inside UNK UNK and between the pages of books in UNK UNK kitchen are UNK of recipes . Ms. Fields has UNK them from newspapers and kept them for years , intent on preparing and sampling them all . </s>"
<s> UNK You Do That ? Running a Photo of a Killer on the Home Page </s>,"<s> Several readers have already written in to protest The Times’s use of a particularly UNK photograph on the home page on Monday . It showed a gunman , in suit and tie , standing beside the body of Russia’s ambassador to Turkey , whom the shooter had killed moments earlier . </s>"
"<s> U.N. Will Send UNK to Aleppo , as UNK UNK </s>","<s> BEIRUT , Lebanon — With Russia’s backing , the United Nations Security Council voted on Monday to send United Nations observers to monitor UNK from the besieged Syrian city of Aleppo and to report back regularly . </s>"
"<s> Christmas Markets Are UNK Tradition , but a Challenge to Protect </s>","<s> PARIS — In France this year , the annual UNK Christmas market opened under heavy security . Instead of the usual UNK of holiday UNK in the central square , dominated by a UNK tree , the authorities left it mostly bare — in case they needed to set up a field hospital . </s>"
"<s> As Trump Signals Climate Action UNK , Local Leaders Push Forward </s>",<s> The incoming Trump administration appears determined to reverse much of what President Obama has tried to achieve on climate and environment policy . </s>
"<s> Vincent Viola , Billionaire UNK , Is Trump’s Choice to Lead the Army </s>","<s> WASHINGTON — Donald J. Trump plans to UNK Vincent Viola , the billionaire founder of a trading company , as secretary of the Army , the Trump transition office said . </s>"
"<s> Donald Trump , Aleppo , Russia : Your Monday Evening Briefing </s>",<s> ( Want to get this briefing by email ? Here’s the . ) Good evening . Here’s the latest . 1 . Russia’s ambassador to Turkey was assassinated by a lone gunman who shouted “Don’t forget Syria ! ” at an art opening in Ankara . </s>
<s> Trump’s and UNK UNK UNK UNK Between U.S. and China </s>,"<s> BEIJING — Both came to power vowing to restore their nations to UNK . But America’s loud , Donald J. Trump , and China’s guarded , UNK president , Xi Jinping , are UNK UNK as politicians , and their UNK has UNK new UNK into relations between their governments . </s>"
<s> Judge Orders Release of Some Documents UNK to Clinton Email Inquiry </s>,"<s> A federal judge in Manhattan has ordered the partial UNK of a government search warrant and supporting documents stemming from a federal inquiry into emails belonging to Huma Abedin , a top aide to Hillary Clinton . The judge , P . </s>"
<s> Platinum Hedge Fund Executives Charged With $ 1 Billion Fraud </s>,"<s> For years , the New York hedge fund Platinum UNK stood out for investment returns that UNK some of the biggest names in the industry . It turned out that those returns were too good to be true , according to federal prosecutors . </s>"
<s> Art Underground : A First Look at the Second Avenue Subway </s>,"<s> When a city has been waiting for a badly needed new subway line since UNK , public art is probably far down the list of expectations , well behind UNK like a ) working trains , UNK ) lights and UNK ) some means of entrance and UNK . </s>"
"<s> 2nd Avenue Subway Will Open on Jan. 1 , UNK . Says </s>","<s> After nearly a century of delays and disappointment , the first phase of the Second Avenue subway is finally opening to the public on Jan. 1 , officials at the Metropolitan Transportation Authority said on Monday . UNK will begin to run on the new line at noon on Jan . </s>"
<s> Obama Administration UNK to UNK 17 or 18 Guantánamo UNK </s>,"<s> WASHINGTON — When Prime Minister Matteo Renzi of Italy visited the White House in October for a state dinner , he made a commitment to President Obama : Italy , which UNK a Yemeni UNK from Guantánamo Bay last summer , would take one more person on the transfer list . </s>"
<s> UNK the U.S . UNK to Fight Cancer and Make Profits </s>,"<s> UNK for cancer UNK is soaring , and so is UNK UNK fortune . Dr. UNK , a UNK , UNK UNK , a company that could be the first to market next year with a highly anticipated new UNK treatment . But even without a product , Dr. UNK has struck gold . </s>"
"<s> UNK and China UNK Ties , 6 Years After Nobel Prize Dispute </s>","<s> LONDON — China and UNK announced on Monday that they would UNK relations , six years after the decision to award the Nobel Peace Prize to the UNK democracy advocate UNK UNK opened a rift between the countries . </s>"
"<s> Red Wine Hot UNK Is a Thing , and It’s ( UNK ) UNK </s>","<s> UNK ? That’s a summer drink . Hot UNK , UNK , UNK wine ? Please , those are for your parents . No , no , the drink of winter 2016 , at least according to a small but dedicated circle of food UNK , is red wine hot chocolate . </s>"
"<s> UNK of UNK , Seven Stories UNK , at the UNK of the World </s>","<s> In the city that never UNK , most people could not be UNK to count the UNK that for three minutes every night this month have been filling more than 20 electronic UNK in Times Square . </s>"
<s> A Jewish UNK UNK Baseball Card UNK a $ UNK Dispute </s>,"<s> More than a hundred years after Guy UNK last appeared in a game , his baseball card is causing a UNK . The UNK has nothing to do with UNK UNK . </s>"
"<s> UNK in the Real World , ’ Peter UNK UNK UNK </s>","<s> In his influential memoir , UNK UNK ( 2016 ) J. D. UNK explains why some Americans turned against Michelle Obama . </s>"
<s> Berlin Attack UNK UNK Test in Merkel’s 11 Years in Power </s>,"<s> BERLIN — She faced down a UNK crisis that turned into an existential UNK for the European Union . She confronted a Russian land grab in Ukraine . UNK alone among her peers , she welcomed into her country roughly a million migrants who flooded across Europe’s borders . </s>"
"<s> Berlin , Russia , Donald Trump : Your Wednesday Evening Briefing </s>",<s> ( Want to get this briefing by email ? Here’s the . ) Good evening . Here’s the latest . 1 . The German authorities are searching for a Tunisian man in the deadly truck attack on a Christmas market in Berlin . </s>
<s> California Today : Cast Your Vote for UNK of the Year </s>,"<s> Good morning . ( Want to get California Today by email ? Sign up . ) Last week we announced an inaugural UNK of the UNK contest , and asked readers to write in with nominations . Emails poured into our inbox , with names of politicians , environmentalists , homeless advocates and sports figures , among others . </s>"
"<s> Donald Trump , Seeking UNK , UNK Through UNK Priorities </s>","<s> Donald J. Trump appears to believe he UNK little to the Republican establishment donor set , a majority of whom opposed him . He also ran a campaign that challenged longstanding UNK of American diplomacy . </s>"
<s> How to Plan a Weekend UNK </s>,"<s> Can’t take time off for a UNK vacation ? Getting away for a weekend is still a way to UNK your UNK , said UNK UNK UNK , the president of UNK Travel , a travel UNK based in Chicago . </s>"
"<s> The Long , UNK Fall of a UNK Trophy Winner </s>","<s> UNK , Colo. — Through the darkness , UNK UNK drove his UNK UNK . He was , as usual , alone . For months , friends said , UNK had been a UNK who left his rented UNK in a Denver suburb only occasionally , to buy UNK and , even more rarely , for a UNK morning walk . </s>"
<s> Confirm or UNK : UNK Leon UNK </s>,"<s> UNK UNK : You have UNK stuff in your house in White UNK , but you don’t UNK . UNK Leon UNK : Confirm . You don’t like it when Joe Scarborough and Mika Brzezinski dress like twins . Confirm . </s>"
<s> The UNK Jobs Killer Is Not China . It’s UNK . </s>,"<s> The first job that UNK Johnson , 56 , lost to UNK was at the local newspaper in UNK , Ga. where she fed paper into the UNK machines and laid out pages . </s>"
"<s> UNK Set for First Female , and First Muslim , Prime Minister </s>","<s> UNK , UNK — In a surprise move , UNK largest political party nominated a woman from the country’s UNK minority for prime minister on Wednesday . If she wins approval from the president and Parliament , she will be both the first Muslim and the first woman to hold the post . </s>"
<s> Vatican UNK Get First Female Director </s>,"<s> Pope Francis has chosen Barbara UNK as the first woman to direct the Vatican UNK . UNK the UNK deputy director , Dr. UNK , 54 , will take over on Jan. 1 , 2017 , becoming the female administrator in the Vatican , where most senior positions are reserved for UNK and UNK . </s>"
"<s> You’re an UNK . Your Brain , Not So Much . </s>","<s> UNK H. UNK , a Harvard UNK , sometimes finds herself in front of an audience of judges . They come to hear her speak about how the brain UNK . It’s a subject on which many legal questions depend . How old does someone have to be to be sentenced to death ? </s>"
"<s> Erdogan Says UNK of UNK , His Rival , Killed Russian Envoy </s>","<s> President Recep Tayyip Erdogan of Turkey said on Wednesday that he had no doubt the UNK of Russia’s ambassador had UNK to the UNK Turkish organization of Mr. UNK rival , UNK UNK . </s>"
<s> Is American UNK Really UNK to UNK and UNK ? </s>,"<s> American UNK is a UNK of UNK , UNK and UNK , of red UNK UNK , UNK UNK UNK and UNK . In home UNK along a single chocolate UNK cookies may UNK with more UNK UNK than UNK UNK . </s>"
<s> Fight </s>,"<s> UNK 1 UNK , Ohio — UNK balls of chance UNK and rise two nights a week down at the UNK community hall of UNK . Peter and Paul Ukrainian Orthodox Church . It’s called a good UNK when your number comes up . </s>"
<s> Trump Says the U.S. Should Expand Its Nuclear UNK </s>,"<s> WEST PALM BEACH , Fla. — Donald J. Trump said on Thursday that the United States should UNK UNK its nuclear UNK , ” appearing to suggest an end to decades of efforts by presidents of both parties to reduce the role of nuclear weapons in American UNK and strategy . </s>"
<s> Trump UNK Obama Over U.N . Resolution on Israeli Settlements </s>,"<s> JERUSALEM — Donald J. Trump UNK himself into one of the world’s most polarizing debates on Thursday by UNK President Obama to veto a United Nations resolution critical of Israel , the newly elected UNK most direct intervention in foreign policy during his transition to power . </s>"
<s> Obama to UNK UNK UNK Before Trump Can UNK It </s>,"<s> The Obama administration is UNK a UNK national UNK program for visitors from countries with active terrorist groups — a program that Donald J. Trump has suggested he is considering UNK . The UNK , created after the attacks of Sept . </s>"
"<s> Aleppo , Berlin , Donald Trump : Your Morning Briefing </s>","<s> Good morning . Here’s what you need to know : • Donald J. Trump added more UNK to U. S. foreign policy , tweeting that the country should UNK UNK its nuclear UNK after comments by the Russian president . He also pressured President Obama to veto a U. N . </s>"
<s> New UNK UNK Gives 100 Percent Protection </s>,"<s> In a scientific UNK that will change the way the world UNK a UNK killer , an UNK UNK UNK tested on humans in the waning days of the West African epidemic has been shown to provide 100 percent protection against the lethal disease . </s>"
"<s> Berlin , United Nations , Trump : Your Thursday Evening Briefing </s>","<s> ( Want to get this briefing by email ? Here’s the . ) Good evening . Here’s the latest . 1 . Donald Trump added more UNK to U. S. foreign policy , tweeting that the country should UNK UNK its nuclear UNK after comments by the Russian president . </s>"
<s> Why Is It Hard to Make Friends Over 30 ? </s>,"<s> Editor’s note : This article first ran on July 13 , 2012 , but we’re running it again because the topic is UNK . UNK was like one of those UNK scenes out of a Hollywood without the UNK . </s>"
<s> Turning Point in Syria as Assad UNK All of Aleppo </s>,"<s> BEIRUT , Lebanon — The evacuation of civilians and fighters from the last part of Aleppo concluded on Thursday after long delays because of frigid weather , putting all of Syria’s industrial capital back in the hands of President Bashar ’s forces for the first time since 2012 . </s>"
<s> Tragedy Made Steve Kerr See the World Beyond the Court </s>,"<s> The last time Steve Kerr was in UNK , his birthplace , with the bombs UNK the UNK and the assassination of his father six months away , he left by car . The airport was closed . </s>"
<s> UNK Prepare for an America That’s Over the Whole Car Thing </s>,"<s> UNK decades , automakers have been able to count on a fundamental fact of American life : You pretty much need a car to get around . </s>"
<s> Out of UNK Around the UNK ? It Could Be Family Jet UNK </s>,"<s> The holidays mean large extended family UNK , hours of cooking and a group of people who don’t typically UNK in person , all UNK to one location and trying to act UNK . It’s the reality show version of your family . </s>"
"<s> UNK UNK , a Celebrity Favorite in Greenwich Village , Closes After 41 Years </s>","<s> Done in by high rent , UNK UNK closed his restaurant , UNK UNK in Greenwich Village , on Tuesday night . It was a decision , he said , he had made just two days before . “It went up to $ 42 , 500 a month , a fortune , ” he said . “I couldn’t handle it any more . </s>"
<s> Newly UNK UNK Bird UNK Near a UNK North Pole </s>,"<s> The North Pole wasn’t always a winter UNK . UNK 90 million years , and scientists think it was probably as warm as parts of Florida . A new UNK supporting that idea is a UNK wing UNK belonging to a newly discovered UNK bird found in the Canadian Arctic . </s>"
<s> UNK Reaches $ 50 Million Settlement Over Deadly UNK UNK </s>,"<s> UNK has reached a tentative settlement to pay $ 50 million to three American families whose young children were killed after the Swedish furniture company’s furniture fell on them , lawyers for the families said on Wednesday . </s>"
"<s> UNK UNK , Suspect in the Berlin Truck Attack : What We Know </s>","<s> BERLIN — UNK UNK , a Tunisian man who turned 24 on Thursday , is the chief suspect in a investigation into Germany’s worst terrorist attack in decades . </s>"
"<s> In a UNK , Uber Ends Its Self-Driving Car UNK in San Francisco </s>","<s> Uber’s grand experiment of a car service in its hometown officially lasted only a week . On Wednesday , Uber ended the autonomous car service in San Francisco after UNK California officials who had told the company to stop the service because it was illegal . </s>"
<s> The New York Times N.F.L . Playoff UNK ( 3rd Annual ) </s>,"<s> How can my team make the N. F. L. playoffs ? It’s a simple question , but UNK it can be UNK complicated . At this point in the season , when teams have six or seven games remaining , the playoff picture is UNK UNK . </s>"
<s> A Role Model and UNK While Dad UNK Time </s>,"<s> Sitting in his Harlem elementary school UNK after the final UNK one day last month , UNK Williams shifted UNK as he read a math UNK question out loud . </s>"
"<s> Trump , UNK Arms Race , Could Set World on UNK Path </s>","<s> If Donald J. Trump meant what he said , then the world may one day look back to recall that the first UNK nuclear arms race since the Cold War was announced by two talk show hosts . UNK it be an arms race . </s>"
"<s> Alec Baldwin , in His Own Words , on Playing Trump </s>","<s> How exactly did Alec Baldwin UNK his UNK UNK , UNK funny portrayal of Donald J. Trump on “Saturday Night Live” ? In the latest episode of “The ” he explains at length , UNK in and out of the ’s character as he describes his UNK UNK . </s>"
<s> Hunt for Berlin Suspect Ends in Gunfire on an Italian UNK </s>,"<s> UNK SAN UNK , Italy — It was a routine identity check , the kind Italy has UNK on to stem the flow of illegal migration deeper into Europe . But the man stopped by two police officers around 3 a. m . </s>"
<s> When Bathroom Runs Rule the Day ( and Night ) </s>,"<s> I have only one UNK about not having been born a male , and it concerns UNK , UNK how easy it is for men to eliminate UNK waste , whether by UNK long bathroom lines or being able to UNK themselves UNK when no facility is available . </s>"
"<s> UNK Kennedy UNK in a Christmas Video , and Japan Can’t Get Enough </s>","<s> HONG KONG — The Japanese public pays careful attention to the words and UNK of UNK Kennedy , the United States ambassador to Japan and one of the State Department’s diplomats . </s>"
<s> UNK of Settlements Over UNK UNK May Save Banks UNK </s>,<s> European banks have rushed to cut deals with prosecutors over longstanding claims that they pushed toxic mortgage UNK in the years before the financial crisis . </s>
